"OPTICSClusteringWrapper(metric=euclidean, algorithm=auto, xi=0.02, min_cluster_size=0.05, min_samples=10)_0","OPTICSClusteringWrapper(metric=euclidean, algorithm=brute, xi=0.02, min_cluster_size=0.05, min_samples=10)_0","OPTICSClusteringWrapper(metric=euclidean, algorithm=ball_tree, xi=0.02, min_cluster_size=0.05, min_samples=10)_0","OPTICSClusteringWrapper(metric=euclidean, algorithm=kd_tree, xi=0.02, min_cluster_size=0.05, min_samples=10)_0","OPTICSClusteringWrapper(metric=manhattan, algorithm=auto, xi=0.02, min_cluster_size=0.05, min_samples=10)_0","OPTICSClusteringWrapper(metric=manhattan, algorithm=brute, xi=0.02, min_cluster_size=0.05, min_samples=10)_0","OPTICSClusteringWrapper(metric=manhattan, algorithm=ball_tree, xi=0.02, min_cluster_size=0.05, min_samples=10)_0","OPTICSClusteringWrapper(metric=manhattan, algorithm=kd_tree, xi=0.02, min_cluster_size=0.05, min_samples=10)_0","OPTICSClusteringWrapper(metric=chebyshev, algorithm=auto, xi=0.02, min_cluster_size=0.05, min_samples=10)_0","OPTICSClusteringWrapper(metric=chebyshev, algorithm=brute, xi=0.02, min_cluster_size=0.05, min_samples=10)_0","OPTICSClusteringWrapper(metric=chebyshev, algorithm=ball_tree, xi=0.02, min_cluster_size=0.05, min_samples=10)_0","OPTICSClusteringWrapper(metric=chebyshev, algorithm=kd_tree, xi=0.02, min_cluster_size=0.05, min_samples=10)_0"
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,-1,-1,-1,-1
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,2,2,2,3,3,3,3,7,7,7,7
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,2,2,2,3,3,3,3,7,7,7,7
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
2,2,2,2,3,3,3,3,7,7,7,7
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,2,2,2,3,3,3,3,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,2,2,2,3,3,3,3,7,7,7,7
-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3
-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
2,2,2,2,3,3,3,3,7,7,7,7
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,2,2,2,2,6,6,6,6
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3
-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3
-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3
-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3
-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3
-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3
-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3
-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
